INFO 2022-10-14 11:41:54 (2583305) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\test\Anschreiben-copy.docxTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\test
INFO 2022-10-14 11:41:54 (2583305) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\test\Anschreiben-copy.docxTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\test
INFO 2022-10-14 11:41:54 (2583323) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\test\Anschreiben-copy.docx To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\test
INFO 2022-10-14 11:41:54 (2583323) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\test\Anschreiben-copy.docx To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\test
INFO 2022-10-14 11:43:22 (2671431) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L37 - the current folder is: C:\Users\sanju\Documents\sync-folders-project\Source_folder
INFO 2022-10-14 11:43:22 (2671431) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L37 - the current folder is: C:\Users\sanju\Documents\sync-folders-project\Source_folder
INFO 2022-10-14 11:43:22 (2671431) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L37 - the current folder is: C:\Users\sanju\Documents\sync-folders-project\Source_folder
INFO 2022-10-14 11:43:22 (2671447) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L39 - Subfolder of: C:\Users\sanju\Documents\sync-folders-project\Source_folder:stories for arshan
INFO 2022-10-14 11:43:22 (2671447) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L39 - Subfolder of: C:\Users\sanju\Documents\sync-folders-project\Source_folder:stories for arshan
INFO 2022-10-14 11:43:22 (2671447) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L39 - Subfolder of: C:\Users\sanju\Documents\sync-folders-project\Source_folder:stories for arshan
INFO 2022-10-14 11:43:22 (2671460) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L45 - folder exists: stories for arshan
